x,y,z
288.0,228.0,46.666668
288.0,230.0,43.52941
288.0,232.0,39.411766
288.0,234.0,33.137253
288.0,236.0,27.058823
288.0,238.0,20.392155
288.0,240.0,14.901958
290.0,184.0,17.058823
290.0,186.0,24.509802
290.0,188.0,32.352943
290.0,190.0,38.431374
290.0,192.0,42.941177
290.0,194.0,45.882355
290.0,196.0,47.843136
290.0,198.0,48.82353
290.0,200.0,49.411766
290.0,202.0,49.80392
290.0,204.0,50.0
290.0,206.0,50.0
290.0,208.0,50.0
290.0,210.0,50.0
290.0,212.0,50.0
290.0,214.0,50.0
290.0,216.0,50.0
290.0,218.0,50.0
290.0,220.0,50.0
290.0,222.0,49.80392
290.0,224.0,49.411766
290.0,226.0,48.82353
290.0,228.0,47.2549
290.0,230.0,44.313725
290.0,232.0,40.39216
290.0,234.0,34.509804
290.0,236.0,28.039215
290.0,238.0,20.98039
290.0,240.0,14.901958
292.0,184.0,18.823528
292.0,186.0,26.470589
292.0,188.0,33.52941
292.0,190.0,39.411766
292.0,192.0,44.313725
292.0,194.0,46.862743
292.0,196.0,48.431374
292.0,198.0,49.215687
292.0,200.0,49.60784
292.0,202.0,49.80392
292.0,204.0,50.0
292.0,206.0,50.0
292.0,208.0,50.0
292.0,210.0,50.0
292.0,212.0,50.0
292.0,214.0,50.0
292.0,216.0,50.0
292.0,218.0,50.0
292.0,220.0,50.0
292.0,222.0,49.80392
292.0,224.0,49.411766
292.0,226.0,48.62745
292.0,228.0,47.058823
292.0,230.0,44.313725
292.0,232.0,39.80392
292.0,234.0,34.313725
292.0,236.0,27.450981
292.0,238.0,20.392155
292.0,240.0,14.3137245
294.0,184.0,18.823528
294.0,186.0,26.470589
294.0,188.0,33.92157
294.0,190.0,39.80392
294.0,192.0,43.92157
294.0,194.0,46.47059
294.0,196.0,48.235294
294.0,198.0,49.019608
294.0,200.0,49.411766
294.0,202.0,49.60784
294.0,204.0,49.80392
294.0,206.0,49.80392
294.0,208.0,49.80392
294.0,210.0,50.0
294.0,212.0,50.0
294.0,214.0,50.0
294.0,216.0,50.0
294.0,218.0,50.0
294.0,220.0,49.80392
294.0,222.0,49.60784
294.0,224.0,49.215687
294.0,226.0,48.235294
294.0,228.0,46.47059
294.0,230.0,43.137253
294.0,232.0,38.82353
294.0,234.0,32.941177
294.0,236.0,26.470589
294.0,238.0,19.411764
294.0,240.0,13.333332
296.0,184.0,17.058823
296.0,186.0,25.686274
296.0,188.0,32.941177
296.0,190.0,38.82353
296.0,192.0,42.7451
296.0,194.0,45.490196
296.0,196.0,47.058823
296.0,198.0,48.039215
296.0,200.0,48.62745
296.0,202.0,49.019608
296.0,204.0,49.215687
296.0,206.0,49.215687
296.0,208.0,49.411766
296.0,210.0,49.411766
296.0,212.0,49.60784
296.0,214.0,49.60784
296.0,216.0,49.60784
296.0,218.0,49.60784
296.0,220.0,49.411766
296.0,222.0,49.019608
296.0,224.0,48.235294
296.0,226.0,46.666668
296.0,228.0,44.313725
296.0,230.0,40.784313
296.0,232.0,35.294117
296.0,234.0,29.019608
296.0,236.0,22.745096
296.0,238.0,16.27451
298.0,184.0,16.27451
298.0,186.0,23.137253
298.0,188.0,30.392157
298.0,190.0,35.88235
298.0,192.0,40.0
298.0,194.0,42.941177
298.0,196.0,45.098038
298.0,198.0,46.27451
298.0,200.0,47.2549
298.0,202.0,47.64706
298.0,204.0,48.235294
298.0,206.0,48.431374
298.0,208.0,48.431374
298.0,210.0,48.62745
298.0,212.0,48.82353
298.0,214.0,48.82353
298.0,216.0,49.019608
298.0,218.0,48.82353
298.0,220.0,48.431374
298.0,222.0,47.64706
298.0,224.0,46.07843
298.0,226.0,44.313725
298.0,228.0,40.980392
298.0,230.0,36.27451
298.0,232.0,30.980392
298.0,234.0,24.901958
298.0,236.0,18.823528
298.0,238.0,13.333332
300.0,184.0,13.333332
300.0,186.0,19.411764
300.0,188.0,26.470589
300.0,190.0,31.764706
300.0,192.0,35.68627
300.0,194.0,39.215687
300.0,196.0,41.17647
300.0,198.0,42.941177
300.0,200.0,44.313725
300.0,202.0,44.901962
300.0,204.0,45.490196
300.0,206.0,45.882355
300.0,208.0,46.27451
300.0,210.0,46.666668
300.0,212.0,46.862743
300.0,214.0,46.862743
300.0,216.0,46.862743
300.0,218.0,46.47059
300.0,220.0,45.882355
300.0,222.0,44.901962
300.0,224.0,42.7451
300.0,226.0,39.60784
300.0,228.0,35.68627
300.0,230.0,30.588236
300.0,232.0,24.901958
300.0,234.0,18.823528
300.0,236.0,14.3137245
302.0,186.0,15.686272
302.0,188.0,20.98039
302.0,190.0,25.686274
302.0,192.0,30.392157
302.0,194.0,34.117645
302.0,196.0,36.27451
302.0,198.0,38.235294
302.0,200.0,39.411766
302.0,202.0,40.588234
302.0,204.0,41.37255
302.0,206.0,42.15686
302.0,208.0,42.35294
302.0,210.0,43.137253
302.0,212.0,43.52941
302.0,214.0,43.52941
302.0,216.0,43.333332
302.0,218.0,42.941177
302.0,220.0,41.960785
302.0,222.0,40.0
302.0,224.0,37.2549
302.0,226.0,33.137253
302.0,228.0,28.823528
302.0,230.0,23.529411
302.0,232.0,18.235292
304.0,188.0,15.686272
304.0,190.0,20.392155
304.0,192.0,24.509802
304.0,194.0,27.058823
304.0,196.0,29.411764
304.0,198.0,31.764706
304.0,200.0,32.941177
304.0,202.0,34.313725
304.0,204.0,35.490196
304.0,206.0,36.27451
304.0,208.0,37.058823
304.0,210.0,37.45098
304.0,212.0,38.039215
304.0,214.0,37.843136
304.0,216.0,37.2549
304.0,218.0,36.47059
304.0,220.0,35.294117
304.0,222.0,32.352943
304.0,224.0,29.411764
304.0,226.0,26.078432
304.0,228.0,21.372547
304.0,230.0,16.27451
306.0,190.0,14.901958
306.0,192.0,17.647057
306.0,194.0,19.80392
306.0,196.0,22.35294
306.0,198.0,24.117645
306.0,200.0,25.686274
306.0,202.0,26.666666
306.0,204.0,27.450981
306.0,206.0,29.019608
306.0,208.0,29.80392
306.0,210.0,30.0
306.0,212.0,30.588236
306.0,214.0,30.392157
306.0,216.0,29.80392
306.0,218.0,28.823528
306.0,220.0,27.450981
306.0,222.0,24.117645
306.0,224.0,21.372547
306.0,226.0,17.647057
306.0,228.0,14.3137245
308.0,194.0,13.333332
308.0,196.0,15.686272
308.0,198.0,17.647057
308.0,200.0,18.235292
308.0,202.0,18.823528
308.0,204.0,19.80392
308.0,206.0,20.98039
308.0,208.0,21.764704
308.0,210.0,22.35294
308.0,212.0,22.35294
308.0,214.0,22.35294
308.0,216.0,21.372547
308.0,218.0,20.392155
308.0,220.0,19.411764
308.0,222.0,17.058823
308.0,224.0,13.333332
310.0,204.0,14.3137245
310.0,206.0,14.3137245
310.0,208.0,14.901958
310.0,210.0,14.3137245
310.0,212.0,14.901958
310.0,214.0,14.901958
310.0,216.0,14.3137245
310.0,218.0,13.333332
312.0,142.0,13.333332
312.0,144.0,15.686272
312.0,146.0,16.27451
312.0,148.0,15.686272
312.0,150.0,13.333332
314.0,140.0,14.901958
314.0,142.0,18.235292
314.0,144.0,21.764704
314.0,146.0,22.35294
314.0,148.0,21.764704
314.0,150.0,18.823528
314.0,152.0,14.901958
316.0,138.0,15.686272
316.0,140.0,20.392155
316.0,142.0,24.509802
316.0,144.0,26.666666
316.0,146.0,28.431372
316.0,148.0,27.843138
316.0,150.0,24.117645
316.0,152.0,18.823528
318.0,136.0,16.27451
318.0,138.0,20.98039
318.0,140.0,25.686274
318.0,142.0,30.392157
318.0,144.0,32.941177
318.0,146.0,34.117645
318.0,148.0,33.137253
318.0,150.0,29.019608
318.0,152.0,24.117645
318.0,154.0,17.647057
320.0,134.0,15.686272
320.0,136.0,20.98039
320.0,138.0,26.666666
320.0,140.0,31.568626
320.0,142.0,34.901962
320.0,144.0,37.647057
320.0,146.0,38.62745
320.0,148.0,37.647057
320.0,150.0,34.313725
320.0,152.0,29.019608
320.0,154.0,21.372547
320.0,156.0,14.3137245
320.0,188.0,14.3137245
320.0,190.0,15.686272
320.0,192.0,15.686272
320.0,194.0,15.686272
320.0,196.0,14.3137245
322.0,132.0,15.686272
322.0,134.0,20.98039
322.0,136.0,26.666666
322.0,138.0,31.960783
322.0,140.0,36.47059
322.0,142.0,39.60784
322.0,144.0,42.15686
322.0,146.0,42.35294
322.0,148.0,41.568626
322.0,150.0,38.62745
322.0,152.0,33.333332
322.0,154.0,26.078432
322.0,156.0,18.823528
322.0,186.0,14.901958
322.0,188.0,17.647057
322.0,190.0,19.411764
322.0,192.0,19.411764
322.0,194.0,18.823528
322.0,196.0,17.647057
322.0,198.0,15.686272
322.0,200.0,14.3137245
324.0,130.0,15.686272
324.0,132.0,20.98039
324.0,134.0,26.470589
324.0,136.0,31.960783
324.0,138.0,36.47059
324.0,140.0,40.588234
324.0,142.0,43.333332
324.0,144.0,44.901962
324.0,146.0,45.490196
324.0,148.0,44.705883
324.0,150.0,41.960785
324.0,152.0,37.647057
324.0,154.0,30.980392
324.0,156.0,23.137253
324.0,158.0,14.901958
324.0,186.0,16.27451
324.0,188.0,19.411764
324.0,190.0,21.372547
324.0,192.0,22.35294
324.0,194.0,21.764704
324.0,196.0,20.392155
324.0,198.0,17.647057
324.0,200.0,14.901958
326.0,128.0,15.686272
326.0,130.0,20.98039
326.0,132.0,26.078432
326.0,134.0,31.568626
326.0,136.0,36.666664
326.0,138.0,40.784313
326.0,140.0,44.117645
326.0,142.0,45.882355
326.0,144.0,47.2549
326.0,146.0,47.45098
326.0,148.0,46.862743
326.0,150.0,44.509804
326.0,152.0,40.19608
326.0,154.0,34.117645
326.0,156.0,26.666666
326.0,158.0,18.823528
326.0,186.0,16.27451
326.0,188.0,20.392155
326.0,190.0,22.35294
326.0,192.0,23.137253
326.0,194.0,21.764704
326.0,196.0,19.80392
326.0,198.0,17.647057
326.0,200.0,14.901958
328.0,126.0,14.3137245
328.0,128.0,19.411764
328.0,130.0,25.294117
328.0,132.0,30.980392
328.0,134.0,35.490196
328.0,136.0,40.588234
328.0,138.0,44.117645
328.0,140.0,46.27451
328.0,142.0,47.843136
328.0,144.0,48.431374
328.0,146.0,48.431374
328.0,148.0,47.843136
328.0,150.0,46.47059
328.0,152.0,42.941177
328.0,154.0,37.647057
328.0,156.0,29.80392
328.0,158.0,22.745096
328.0,160.0,14.3137245
328.0,186.0,14.901958
328.0,188.0,19.411764
328.0,190.0,21.372547
328.0,192.0,21.372547
328.0,194.0,20.392155
328.0,196.0,18.823528
328.0,198.0,15.686272
330.0,124.0,14.3137245
330.0,126.0,18.823528
330.0,128.0,24.509802
330.0,130.0,30.392157
330.0,132.0,35.490196
330.0,134.0,40.0
330.0,136.0,43.92157
330.0,138.0,46.47059
330.0,140.0,48.235294
330.0,142.0,49.019608
330.0,144.0,49.215687
330.0,146.0,49.215687
330.0,148.0,48.82353
330.0,150.0,47.45098
330.0,152.0,44.509804
330.0,154.0,39.80392
330.0,156.0,32.941177
330.0,158.0,25.294117
330.0,160.0,16.27451
330.0,188.0,16.27451
330.0,190.0,18.235292
330.0,192.0,18.823528
330.0,194.0,15.686272
332.0,122.0,13.333332
332.0,124.0,18.235292
332.0,126.0,23.529411
332.0,128.0,29.80392
332.0,130.0,35.098038
332.0,132.0,39.60784
332.0,134.0,43.333332
332.0,136.0,45.882355
332.0,138.0,48.039215
332.0,140.0,49.019608
332.0,142.0,49.411766
332.0,144.0,49.60784
332.0,146.0,49.60784
332.0,148.0,49.215687
332.0,150.0,48.235294
332.0,152.0,45.882355
332.0,154.0,41.568626
332.0,156.0,35.294117
332.0,158.0,27.843138
332.0,160.0,18.823528
332.0,188.0,13.333332
332.0,190.0,13.333332
334.0,122.0,17.058823
334.0,124.0,22.745096
334.0,126.0,29.019608
334.0,128.0,34.117645
334.0,130.0,39.411766
334.0,132.0,43.137253
334.0,134.0,46.07843
334.0,136.0,47.843136
334.0,138.0,49.019608
334.0,140.0,49.60784
334.0,142.0,49.80392
334.0,144.0,49.80392
334.0,146.0,49.80392
334.0,148.0,49.60784
334.0,150.0,48.82353
334.0,152.0,46.862743
334.0,154.0,42.941177
334.0,156.0,37.058823
334.0,158.0,29.019608
334.0,160.0,19.80392
334.0,214.0,14.3137245
334.0,216.0,14.901958
334.0,218.0,16.27451
334.0,220.0,15.686272
334.0,222.0,14.901958
334.0,224.0,13.333332
336.0,120.0,14.901958
336.0,122.0,21.764704
336.0,124.0,27.450981
336.0,126.0,33.333332
336.0,128.0,38.039215
336.0,130.0,42.54902
336.0,132.0,45.294117
336.0,134.0,47.64706
336.0,136.0,48.82353
336.0,138.0,49.411766
336.0,140.0,49.80392
336.0,142.0,50.0
336.0,144.0,50.0
336.0,146.0,50.0
336.0,148.0,49.80392
336.0,150.0,49.019608
336.0,152.0,47.2549
336.0,154.0,43.92157
336.0,156.0,38.039215
336.0,158.0,30.0
336.0,160.0,21.372547
336.0,210.0,15.686272
336.0,212.0,17.647057
336.0,214.0,19.80392
336.0,216.0,21.764704
336.0,218.0,22.745096
336.0,220.0,23.137253
336.0,222.0,21.372547
336.0,224.0,18.235292
336.0,226.0,14.3137245
338.0,118.0,14.901958
338.0,120.0,20.392155
338.0,122.0,26.470589
338.0,124.0,31.960783
338.0,126.0,37.45098
338.0,128.0,41.960785
338.0,130.0,45.294117
338.0,132.0,47.2549
338.0,134.0,48.82353
338.0,136.0,49.411766
338.0,138.0,49.80392
338.0,140.0,50.0
338.0,142.0,50.0
338.0,144.0,50.0
338.0,146.0,50.0
338.0,148.0,49.80392
338.0,150.0,49.215687
338.0,152.0,47.64706
338.0,154.0,44.509804
338.0,156.0,38.62745
338.0,158.0,30.588236
338.0,160.0,21.372547
338.0,206.0,14.901958
338.0,208.0,18.235292
338.0,210.0,21.372547
338.0,212.0,24.901958
338.0,214.0,27.058823
338.0,216.0,29.411764
338.0,218.0,30.0
338.0,220.0,30.0
338.0,222.0,28.039215
338.0,224.0,24.509802
338.0,226.0,19.80392
338.0,228.0,14.901958
340.0,116.0,14.3137245
340.0,118.0,19.411764
340.0,120.0,25.294117
340.0,122.0,31.17647
340.0,124.0,36.27451
340.0,126.0,40.980392
340.0,128.0,44.509804
340.0,130.0,47.058823
340.0,132.0,48.431374
340.0,134.0,49.411766
340.0,136.0,49.80392
340.0,138.0,50.0
340.0,140.0,50.0
340.0,142.0,50.0
340.0,144.0,50.0
340.0,146.0,50.0
340.0,148.0,49.80392
340.0,150.0,49.411766
340.0,152.0,47.843136
340.0,154.0,44.509804
340.0,156.0,38.82353
340.0,158.0,30.980392
340.0,160.0,21.372547
340.0,202.0,13.333332
340.0,204.0,17.058823
340.0,206.0,21.372547
340.0,208.0,24.509802
340.0,210.0,27.843138
340.0,212.0,31.568626
340.0,214.0,34.117645
340.0,216.0,35.68627
340.0,218.0,36.666664
340.0,220.0,36.47059
340.0,222.0,34.313725
340.0,224.0,30.980392
340.0,226.0,26.078432
340.0,228.0,20.392155
340.0,230.0,13.333332
342.0,116.0,17.647057
342.0,118.0,23.529411
342.0,120.0,29.80392
342.0,122.0,35.294117
342.0,124.0,40.19608
342.0,126.0,44.117645
342.0,128.0,46.666668
342.0,130.0,48.431374
342.0,132.0,49.215687
342.0,134.0,49.80392
342.0,136.0,50.0
342.0,138.0,50.0
342.0,140.0,50.0
342.0,142.0,50.0
342.0,144.0,50.0
342.0,146.0,50.0
342.0,148.0,49.80392
342.0,150.0,49.215687
342.0,152.0,48.039215
342.0,154.0,44.705883
342.0,156.0,39.019608
342.0,158.0,31.17647
342.0,160.0,21.372547
342.0,202.0,17.058823
342.0,204.0,21.372547
342.0,206.0,26.666666
342.0,208.0,30.980392
342.0,210.0,34.313725
342.0,212.0,37.45098
342.0,214.0,39.80392
342.0,216.0,40.980392
342.0,218.0,41.764706
342.0,220.0,41.37255
342.0,222.0,39.411766
342.0,224.0,36.47059
342.0,226.0,31.17647
342.0,228.0,25.294117
342.0,230.0,17.647057
344.0,114.0,17.058823
344.0,116.0,22.745096
344.0,118.0,28.431372
344.0,120.0,34.313725
344.0,122.0,39.411766
344.0,124.0,43.137253
344.0,126.0,45.882355
344.0,128.0,48.039215
344.0,130.0,49.019608
344.0,132.0,49.60784
344.0,134.0,50.0
344.0,136.0,50.0
344.0,138.0,50.0
344.0,140.0,50.0
344.0,142.0,50.0
344.0,144.0,50.0
344.0,146.0,50.0
344.0,148.0,50.0
344.0,150.0,49.411766
344.0,152.0,48.039215
344.0,154.0,44.705883
344.0,156.0,39.215687
344.0,158.0,30.980392
344.0,160.0,21.764704
344.0,200.0,16.27451
344.0,202.0,21.372547
344.0,204.0,26.666666
344.0,206.0,31.17647
344.0,208.0,35.098038
344.0,210.0,38.82353
344.0,212.0,41.764706
344.0,214.0,43.72549
344.0,216.0,45.098038
344.0,218.0,45.686275
344.0,220.0,45.098038
344.0,222.0,43.333332
344.0,224.0,40.784313
344.0,226.0,35.68627
344.0,228.0,30.392157
344.0,230.0,23.529411
344.0,232.0,17.647057
346.0,112.0,16.27451
346.0,114.0,21.372547
346.0,116.0,27.058823
346.0,118.0,32.941177
346.0,120.0,38.431374
346.0,122.0,42.7451
346.0,124.0,45.686275
346.0,126.0,47.64706
346.0,128.0,48.82353
346.0,130.0,49.60784
346.0,132.0,49.80392
346.0,134.0,50.0
346.0,136.0,50.0
346.0,138.0,50.0
346.0,140.0,50.0
346.0,142.0,50.0
346.0,144.0,50.0
346.0,146.0,50.0
346.0,148.0,49.80392
346.0,150.0,49.411766
346.0,152.0,47.843136
346.0,154.0,44.705883
346.0,156.0,38.82353
346.0,158.0,30.588236
346.0,160.0,21.372547
346.0,198.0,14.3137245
346.0,200.0,19.411764
346.0,202.0,24.509802
346.0,204.0,30.392157
346.0,206.0,35.098038
346.0,208.0,39.019608
346.0,210.0,42.15686
346.0,212.0,44.705883
346.0,214.0,46.27451
346.0,216.0,47.45098
346.0,218.0,47.64706
346.0,220.0,47.45098
346.0,222.0,46.07843
346.0,224.0,44.313725
346.0,226.0,40.39216
346.0,228.0,35.490196
346.0,230.0,28.823528
346.0,232.0,22.35294
346.0,234.0,16.27451
348.0,110.0,14.3137245
348.0,112.0,19.80392
348.0,114.0,26.470589
348.0,116.0,31.960783
348.0,118.0,37.45098
348.0,120.0,41.764706
348.0,122.0,45.294117
348.0,124.0,47.45098
348.0,126.0,48.62745
348.0,128.0,49.411766
348.0,130.0,49.80392
348.0,132.0,50.0
348.0,134.0,50.0
348.0,136.0,50.0
348.0,138.0,50.0
348.0,140.0,50.0
348.0,142.0,50.0
348.0,144.0,50.0
348.0,146.0,50.0
348.0,148.0,49.80392
348.0,150.0,49.215687
348.0,152.0,47.64706
348.0,154.0,44.705883
348.0,156.0,38.62745
348.0,158.0,30.0
348.0,160.0,20.392155
348.0,198.0,15.686272
348.0,200.0,20.98039
348.0,202.0,26.666666
348.0,204.0,32.54902
348.0,206.0,37.2549
348.0,208.0,41.17647
348.0,210.0,44.313725
348.0,212.0,46.07843
348.0,214.0,47.45098
348.0,216.0,48.235294
348.0,218.0,48.62745
348.0,220.0,48.431374
348.0,222.0,47.64706
348.0,224.0,46.27451
348.0,226.0,43.52941
348.0,228.0,39.411766
348.0,230.0,33.92157
348.0,232.0,26.666666
348.0,234.0,20.392155
348.0,236.0,14.3137245
350.0,108.0,14.3137245
350.0,110.0,19.80392
350.0,112.0,24.509802
350.0,114.0,30.980392
350.0,116.0,36.47059
350.0,118.0,41.17647
350.0,120.0,44.509804
350.0,122.0,47.058823
350.0,124.0,48.431374
350.0,126.0,49.215687
350.0,128.0,49.80392
350.0,130.0,50.0
350.0,132.0,50.0
350.0,134.0,50.0
350.0,136.0,50.0
350.0,138.0,50.0
350.0,140.0,50.0
350.0,142.0,50.0
350.0,144.0,50.0
350.0,146.0,50.0
350.0,148.0,49.80392
350.0,150.0,49.215687
350.0,152.0,47.64706
350.0,154.0,44.117645
350.0,156.0,37.843136
350.0,158.0,29.80392
350.0,160.0,19.80392
350.0,198.0,15.686272
350.0,200.0,21.372547
350.0,202.0,27.450981
350.0,204.0,33.137253
350.0,206.0,37.647057
350.0,208.0,41.568626
350.0,210.0,44.509804
350.0,212.0,46.47059
350.0,214.0,48.039215
350.0,216.0,48.431374
350.0,218.0,49.019608
350.0,220.0,48.82353
350.0,222.0,48.62745
350.0,224.0,47.64706
350.0,226.0,45.686275
350.0,228.0,42.54902
350.0,230.0,37.45098
350.0,232.0,31.17647
350.0,234.0,24.901958
350.0,236.0,17.647057
350.0,238.0,13.333332
352.0,106.0,13.333332
352.0,108.0,18.823528
352.0,110.0,24.117645
352.0,112.0,29.019608
352.0,114.0,35.294117
352.0,116.0,40.39216
352.0,118.0,43.52941
352.0,120.0,46.47059
352.0,122.0,48.235294
352.0,124.0,49.215687
352.0,126.0,49.60784
352.0,128.0,50.0
352.0,130.0,50.0
352.0,132.0,50.0
352.0,134.0,50.0
352.0,136.0,50.0
352.0,138.0,50.0
352.0,140.0,50.0
352.0,142.0,50.0
352.0,144.0,50.0
352.0,146.0,50.0
352.0,148.0,49.80392
352.0,150.0,49.215687
352.0,152.0,47.45098
352.0,154.0,43.52941
352.0,156.0,37.45098
352.0,158.0,28.431372
352.0,160.0,18.823528
352.0,198.0,14.3137245
352.0,200.0,19.411764
352.0,202.0,25.294117
352.0,204.0,30.588236
352.0,206.0,35.88235
352.0,208.0,40.0
352.0,210.0,43.52941
352.0,212.0,46.07843
352.0,214.0,47.45098
352.0,216.0,48.62745
352.0,218.0,49.019608
352.0,220.0,49.215687
352.0,222.0,49.215687
352.0,224.0,48.235294
352.0,226.0,47.058823
352.0,228.0,44.313725
352.0,230.0,39.80392
352.0,232.0,34.313725
352.0,234.0,27.450981
352.0,236.0,20.392155
352.0,238.0,14.3137245
354.0,106.0,16.27451
354.0,108.0,22.35294
354.0,110.0,28.823528
354.0,112.0,33.92157
354.0,114.0,39.215687
354.0,116.0,43.52941
354.0,118.0,45.882355
354.0,120.0,48.039215
354.0,122.0,49.019608
354.0,124.0,49.60784
354.0,126.0,50.0
354.0,128.0,50.0
354.0,130.0,50.0
354.0,132.0,50.0
354.0,134.0,50.0
354.0,136.0,50.0
354.0,138.0,50.0
354.0,140.0,50.0
354.0,142.0,50.0
354.0,144.0,50.0
354.0,146.0,50.0
354.0,148.0,49.80392
354.0,150.0,48.82353
354.0,152.0,47.058823
354.0,154.0,42.7451
354.0,156.0,35.88235
354.0,158.0,27.450981
354.0,160.0,18.235292
354.0,200.0,17.058823
354.0,202.0,22.35294
354.0,204.0,27.450981
354.0,206.0,32.941177
354.0,208.0,37.2549
354.0,210.0,41.37255
354.0,212.0,44.313725
354.0,214.0,46.47059
354.0,216.0,47.843136
354.0,218.0,48.62745
354.0,220.0,49.019608
354.0,222.0,49.019608
354.0,224.0,48.431374
354.0,226.0,47.2549
354.0,228.0,44.901962
354.0,230.0,40.980392
354.0,232.0,35.88235
354.0,234.0,29.411764
354.0,236.0,21.764704
354.0,238.0,14.901958
356.0,104.0,16.27451
356.0,106.0,21.372547
356.0,108.0,27.450981
356.0,110.0,33.333332
356.0,112.0,38.62745
356.0,114.0,42.7451
356.0,116.0,45.882355
356.0,118.0,47.64706
356.0,120.0,48.82353
356.0,122.0,49.60784
356.0,124.0,49.80392
356.0,126.0,50.0
356.0,128.0,50.0
356.0,130.0,50.0
356.0,132.0,50.0
356.0,134.0,50.0
356.0,136.0,50.0
356.0,138.0,50.0
356.0,140.0,50.0
356.0,142.0,50.0
356.0,144.0,50.0
356.0,146.0,50.0
356.0,148.0,49.60784
356.0,150.0,48.82353
356.0,152.0,46.47059
356.0,154.0,42.15686
356.0,156.0,35.098038
356.0,158.0,26.078432
356.0,160.0,17.058823
356.0,200.0,14.3137245
356.0,202.0,18.823528
356.0,204.0,23.137253
356.0,206.0,28.431372
356.0,208.0,32.941177
356.0,210.0,37.843136
356.0,212.0,41.17647
356.0,214.0,44.117645
356.0,216.0,46.47059
356.0,218.0,47.64706
356.0,220.0,48.235294
356.0,222.0,48.431374
356.0,224.0,48.039215
356.0,226.0,47.058823
356.0,228.0,44.901962
356.0,230.0,41.17647
356.0,232.0,36.27451
356.0,234.0,29.80392
356.0,236.0,22.35294
356.0,238.0,14.901958
358.0,102.0,15.686272
358.0,104.0,19.80392
358.0,106.0,26.470589
358.0,108.0,31.960783
358.0,110.0,37.647057
358.0,112.0,41.764706
358.0,114.0,45.098038
358.0,116.0,47.45098
358.0,118.0,48.62745
358.0,120.0,49.411766
358.0,122.0,49.80392
358.0,124.0,50.0
358.0,126.0,50.0
358.0,128.0,50.0
358.0,130.0,50.0
358.0,132.0,50.0
358.0,134.0,50.0
358.0,136.0,50.0
358.0,138.0,50.0
358.0,140.0,50.0
358.0,142.0,50.0
358.0,144.0,50.0
358.0,146.0,50.0
358.0,148.0,49.60784
358.0,150.0,48.431374
358.0,152.0,45.686275
358.0,154.0,40.784313
358.0,156.0,33.52941
358.0,158.0,24.509802
358.0,202.0,14.3137245
358.0,204.0,18.235292
358.0,206.0,22.745096
358.0,208.0,27.843138
358.0,210.0,33.137253
358.0,212.0,37.45098
358.0,214.0,40.784313
358.0,216.0,43.92157
358.0,218.0,45.686275
358.0,220.0,46.862743
358.0,222.0,47.058823
358.0,224.0,47.058823
358.0,226.0,46.27451
358.0,228.0,44.117645
358.0,230.0,40.19608
358.0,232.0,35.098038
358.0,234.0,28.431372
358.0,236.0,21.372547
358.0,238.0,14.901958
360.0,100.0,14.3137245
360.0,102.0,19.80392
360.0,104.0,25.294117
360.0,106.0,30.980392
360.0,108.0,36.666664
360.0,110.0,40.980392
360.0,112.0,44.509804
360.0,114.0,46.862743
360.0,116.0,48.431374
360.0,118.0,49.411766
360.0,120.0,49.80392
360.0,122.0,50.0
360.0,124.0,50.0
360.0,126.0,50.0
360.0,128.0,50.0
360.0,130.0,50.0
360.0,132.0,50.0
360.0,134.0,50.0
360.0,136.0,50.0
360.0,138.0,50.0
360.0,140.0,50.0
360.0,142.0,50.0
360.0,144.0,50.0
360.0,146.0,50.0
360.0,148.0,49.411766
360.0,150.0,48.039215
360.0,152.0,45.294117
360.0,154.0,39.411766
360.0,156.0,31.960783
360.0,158.0,23.137253
360.0,204.0,13.333332
360.0,206.0,17.647057
360.0,208.0,22.35294
360.0,210.0,27.058823
360.0,212.0,31.960783
360.0,214.0,36.47059
360.0,216.0,39.80392
360.0,218.0,42.54902
360.0,220.0,44.117645
360.0,222.0,44.705883
360.0,224.0,45.294117
360.0,226.0,44.313725
360.0,228.0,41.960785
360.0,230.0,38.235294
360.0,232.0,32.54902
360.0,234.0,26.078432
360.0,236.0,19.411764
360.0,238.0,13.333332
362.0,100.0,17.647057
362.0,102.0,24.117645
362.0,104.0,30.0
362.0,106.0,35.490196
362.0,108.0,40.19608
362.0,110.0,44.117645
362.0,112.0,46.47059
362.0,114.0,48.235294
362.0,116.0,49.215687
362.0,118.0,49.80392
362.0,120.0,50.0
362.0,122.0,50.0
362.0,124.0,50.0
362.0,126.0,50.0
362.0,128.0,50.0
362.0,130.0,50.0
362.0,132.0,50.0
362.0,134.0,50.0
362.0,136.0,50.0
362.0,138.0,50.0
362.0,140.0,50.0
362.0,142.0,50.0
362.0,144.0,50.0
362.0,146.0,49.80392
362.0,148.0,49.215687
362.0,150.0,47.45098
362.0,152.0,44.117645
362.0,154.0,38.431374
362.0,156.0,30.588236
362.0,158.0,18.235292
362.0,208.0,17.058823
362.0,210.0,21.764704
362.0,212.0,26.470589
362.0,214.0,30.588236
362.0,216.0,34.313725
362.0,218.0,37.843136
362.0,220.0,40.19608
362.0,222.0,41.568626
362.0,224.0,41.960785
362.0,226.0,40.980392
362.0,228.0,38.235294
362.0,230.0,34.117645
362.0,232.0,28.823528
362.0,234.0,22.35294
362.0,236.0,15.686272
364.0,98.0,17.058823
364.0,100.0,22.745096
